pos	nA	nC	nG	nT	GCsk	TAsk	cGCsk	cTAsk
3088500	302	197	235	266	38	-36	11812	-1227
3089500	299	203	168	330	-35	31	11777	-1196
3090500	305	196	195	304	-1	-1	11776	-1197
3091500	325	248	188	239	-60	-86	11716	-1283
3092500	344	224	185	247	-39	-97	11677	-1380
3093500	311	232	160	297	-72	-14	11605	-1394
3094500	332	217	146	305	-71	-27	11534	-1421
3095500	303	223	199	275	-24	-28	11510	-1449
3096500	299	223	201	277	-22	-22	11488	-1471
3097500	326	191	189	294	-2	-32	11486	-1503
3098500	261	239	199	301	-40	40	11446	-1463
3099500	294	259	171	276	-88	-18	11358	-1481
3100500	329	186	172	313	-14	-16	11344	-1497
3101500	296	233	169	302	-64	6	11280	-1491
3102500	352	205	162	281	-43	-71	11237	-1562
3103500	300	221	203	276	-18	-24	11219	-1586
3104500	249	260	185	306	-75	57	11144	-1529
3105500	311	196	202	291	6	-20	11150	-1549
3106500	348	189	203	260	14	-88	11164	-1637
3107500	320	200	209	271	9	-49	11173	-1686
3108500	321	219	168	292	-51	-29	11122	-1715
3109500	332	196	203	269	7	-63	11129	-1778
3110500	317	210	220	253	10	-64	11139	-1842
3111500	301	209	195	295	-14	-6	11125	-1848
3112500	348	169	184	299	15	-49	11140	-1897
3113500	314	207	187	292	-20	-22	11120	-1919
3114500	322	185	177	316	-8	-6	11112	-1925
3115500	341	195	166	298	-29	-43	11083	-1968
3116500	350	161	193	296	32	-54	11115	-2022
3117500	307	196	185	312	-11	5	11104	-2017
3118500	318	185	215	282	30	-36	11134	-2053
3119500	311	197	206	286	9	-25	11143	-2078
3120500	328	197	174	301	-23	-27	11120	-2105
3121500	267	273	169	291	-104	24	11016	-2081
3122500	345	229	177	249	-52	-96	10964	-2177
3123500	291	213	193	303	-20	12	10944	-2165
3124500	314	234	186	266	-48	-48	10896	-2213
3125500	311	201	180	308	-21	-3	10875	-2216
3126500	319	258	176	247	-82	-72	10793	-2288
3127500	362	180	165	293	-15	-69	10778	-2357
3128500	381	217	174	228	-43	-153	10735	-2510
3129500	328	204	182	286	-22	-42	10713	-2552
3130500	312	207	193	288	-14	-24	10699	-2576
3131500	348	204	173	275	-31	-73	10668	-2649
3132500	313	196	178	313	-18	0	10650	-2649
3133500	322	201	164	313	-37	-9	10613	-2658
3134500	308	218	171	303	-47	-5	10566	-2663
3135500	292	228	171	309	-57	17	10509	-2646
3136500	321	205	180	294	-25	-27	10484	-2673
3137500	288	217	196	299	-21	11	10463	-2662
3138500	291	240	186	283	-54	-8	10409	-2670
3139500	288	213	196	303	-17	15	10392	-2655
3140500	309	244	175	272	-69	-37	10323	-2692
3141500	281	244	191	284	-53	3	10270	-2689
3142500	320	202	178	300	-24	-20	10246	-2709
3143500	338	201	149	312	-52	-26	10194	-2735
3144500	377	218	181	224	-37	-153	10157	-2888
3145500	322	218	184	276	-34	-46	10123	-2934
3146500	283	242	171	304	-71	21	10052	-2913
3147500	303	212	148	337	-64	34	9988	-2879
3148500	315	220	179	286	-41	-29	9947	-2908
3149500	279	265	182	274	-83	-5	9864	-2913
3150500	321	220	172	287	-48	-34	9816	-2947
3151500	282	216	182	320	-34	38	9782	-2909
3152500	246	240	179	335	-61	89	9721	-2820
3153500	290	258	168	284	-90	-6	9631	-2826
3154500	306	214	181	299	-33	-7	9598	-2833
3155500	334	208	160	298	-48	-36	9550	-2869
3156500	317	200	160	323	-40	6	9510	-2863
3157500	283	205	174	338	-31	55	9479	-2808
3158500	327	171	159	343	-12	16	9467	-2792
3159500	348	188	177	287	-11	-61	9456	-2853
3160500	326	194	172	308	-22	-18	9434	-2871
3161500	330	201	156	313	-45	-17	9389	-2888
3162500	292	242	159	307	-83	15	9306	-2873
3163500	313	171	131	385	-40	72	9266	-2801
3164500	283	173	175	369	2	86	9268	-2715
3165500	308	220	154	318	-66	10	9202	-2705
3166500	322	242	188	248	-54	-74	9148	-2779
3167500	340	218	150	292	-68	-48	9080	-2827
3168500	318	201	192	289	-9	-29	9071	-2856
3169500	321	209	165	305	-44	-16	9027	-2872
3170500	302	163	205	330	42	28	9069	-2844
3171500	343	205	149	303	-56	-40	9013	-2884
3172500	382	181	174	263	-7	-119	9006	-3003
3173500	312	220	204	264	-16	-48	8990	-3051
3174500	351	192	182	275	-10	-76	8980	-3127
3175500	337	204	177	282	-27	-55	8953	-3182
3176500	342	188	185	285	-3	-57	8950	-3239
3177500	340	224	158	278	-66	-62	8884	-3301
3178500	299	222	160	319	-62	20	8822	-3281
3179500	297	224	183	296	-41	-1	8781	-3282
3180500	316	222	190	272	-32	-44	8749	-3326
3181500	297	207	175	321	-32	24	8717	-3302
3182500	333	173	161	333	-12	0	8705	-3302
3183500	353	166	131	350	-35	-3	8670	-3305
3184500	335	178	167	320	-11	-15	8659	-3320
3185500	237	300	215	248	-85	11	8574	-3309
3186500	211	320	202	267	-118	56	8456	-3253
3187500	208	318	180	294	-138	86	8318	-3167
3188500	232	283	211	274	-72	42	8246	-3125
3189500	210	321	187	282	-134	72	8112	-3053
3190500	291	194	183	332	-11	41	8101	-3012
3191500	337	220	186	257	-34	-80	8067	-3092
3192500	344	185	215	256	30	-88	8097	-3180
3193500	346	188	166	300	-22	-46	8075	-3226
3194500	273	195	158	374	-37	101	8038	-3125
3195500	353	203	162	282	-41	-71	7997	-3196
3196500	318	199	164	319	-35	1	7962	-3195
3197500	340	191	140	329	-51	-11	7911	-3206
3198500	326	185	180	309	-5	-17	7906	-3223
3199500	275	176	160	389	-16	114	7890	-3109
3200500	333	183	136	348	-47	15	7843	-3094
3201500	319	206	164	311	-42	-8	7801	-3102
3202500	314	213	177	296	-36	-18	7765	-3120
3203500	331	161	210	298	49	-33	7814	-3153
3204500	308	225	179	288	-46	-20	7768	-3173
3205500	278	238	165	319	-73	41	7695	-3132
3206500	279	249	169	303	-80	24	7615	-3108
3207500	307	199	167	327	-32	20	7583	-3088
3208500	280	220	177	323	-43	43	7540	-3045
3209500	295	239	153	313	-86	18	7454	-3027
3210500	270	264	178	288	-86	18	7368	-3009
3211500	241	231	156	372	-75	131	7293	-2878
3212500	260	249	162	329	-87	69	7206	-2809
3213500	285	222	158	335	-64	50	7142	-2759
3214500	343	213	184	260	-29	-83	7113	-2842
3215500	356	213	152	279	-61	-77	7052	-2919
3216500	383	201	169	247	-32	-136	7020	-3055
3217500	367	209	180	244	-29	-123	6991	-3178
3218500	339	227	181	253	-46	-86	6945	-3264
3219500	358	208	154	280	-54	-78	6891	-3342
3220500	343	217	173	267	-44	-76	6847	-3418
3221500	325	224	194	257	-30	-68	6817	-3486
3222500	271	224	193	312	-31	41	6786	-3445
3223500	266	239	186	309	-53	43	6733	-3402
3224500	268	261	173	298	-88	30	6645	-3372
3225500	284	223	160	333	-63	49	6582	-3323
3226500	287	254	171	288	-83	1	6499	-3322
3227500	303	221	166	310	-55	7	6444	-3315
3228500	354	240	165	241	-75	-113	6369	-3428
3229500	293	250	164	293	-86	0	6283	-3428
3230500	342	205	158	295	-47	-47	6236	-3475
3231500	375	179	177	269	-2	-106	6234	-3581
3232500	349	219	195	237	-24	-112	6210	-3693
3233500	344	191	171	294	-20	-50	6190	-3743
3234500	297	244	161	298	-83	1	6107	-3742
3235500	286	236	163	315	-73	29	6034	-3713
3236500	274	234	176	316	-58	42	5976	-3671
3237500	280	264	190	266	-74	-14	5902	-3685
3238500	320	221	153	306	-68	-14	5834	-3699
3239500	332	186	179	303	-7	-29	5827	-3728
3240500	388	185	173	254	-12	-134	5815	-3862
3241500	369	193	163	275	-30	-94	5785	-3956
3242500	351	210	140	299	-70	-52	5715	-4008
3243500	297	200	166	337	-34	40	5681	-3968
3244500	332	183	178	307	-5	-25	5676	-3993
3245500	320	214	164	302	-50	-18	5626	-4011
3246500	334	219	156	291	-63	-43	5563	-4054
3247500	396	191	168	245	-23	-151	5540	-4205
3248500	333	210	165	292	-45	-41	5495	-4246
3249500	287	234	169	310	-65	23	5430	-4223
3250500	308	204	184	304	-20	-4	5410	-4227
3251500	301	216	189	294	-27	-7	5383	-4234
3252500	292	214	180	314	-34	22	5349	-4212
3253500	282	238	181	299	-57	17	5292	-4195
3254500	296	240	170	294	-70	-2	5222	-4197
3255500	334	173	197	296	24	-38	5246	-4235
3256500	321	209	207	263	-2	-58	5244	-4293
3257500	369	175	216	240	41	-129	5285	-4422
3258500	317	193	192	298	-1	-19	5284	-4441
3259500	335	203	193	269	-10	-66	5274	-4507
3260500	297	206	167	330	-39	33	5235	-4474
3261500	285	220	185	310	-35	25	5200	-4449
3262500	307	195	187	311	-8	4	5192	-4445
3263500	295	191	170	344	-21	49	5171	-4396
3264500	346	205	156	293	-49	-53	5122	-4449
3265500	319	198	191	292	-7	-27	5115	-4476
3266500	323	171	177	329	6	6	5121	-4470
3267500	299	222	188	291	-34	-8	5087	-4478
3268500	332	226	177	265	-49	-67	5038	-4545
3269500	294	231	157	318	-74	24	4964	-4521
3270500	330	191	154	325	-37	-5	4927	-4526
3271500	334	197	190	279	-7	-55	4920	-4581
3272500	315	211	171	303	-40	-12	4880	-4593
3273500	310	199	171	320	-28	10	4852	-4583
3274500	335	201	187	277	-14	-58	4838	-4641
3275500	317	186	208	289	22	-28	4860	-4669
3276500	284	222	233	261	11	-23	4871	-4692
3277500	307	194	227	272	33	-35	4904	-4727
3278500	319	216	202	263	-14	-56	4890	-4783
3279500	372	188	192	248	4	-124	4894	-4907
3280500	351	169	166	314	-3	-37	4891	-4944
3281500	340	188	189	283	1	-57	4892	-5001
3282500	306	210	186	298	-24	-8	4868	-5009
3283500	285	198	210	307	12	22	4880	-4987
3284500	293	202	192	313	-10	20	4870	-4967
3285500	352	183	187	278	4	-74	4874	-5041
3286500	335	201	174	290	-27	-45	4847	-5086
3287500	292	185	180	343	-5	51	4842	-5035
3288500	280	176	154	390	-22	110	4820	-4925
3289500	283	195	148	374	-47	91	4773	-4834
3290500	283	190	169	358	-21	75	4752	-4759
3291500	341	159	202	298	43	-43	4795	-4802
3292500	329	170	191	310	21	-19	4816	-4821
3293500	262	211	179	348	-32	86	4784	-4735
3294500	277	194	193	336	-1	59	4783	-4676
3295500	278	197	194	331	-3	53	4780	-4623
3296500	280	173	163	384	-10	104	4770	-4519
3297500	363	176	206	255	30	-108	4800	-4627
3298500	341	189	225	245	36	-96	4836	-4723
3299500	290	209	147	354	-62	64	4774	-4659
3300500	314	213	164	309	-49	-5	4725	-4664
3301500	267	231	157	345	-74	78	4651	-4586
3302500	288	253	170	289	-83	1	4568	-4585
3303500	292	225	164	319	-61	27	4507	-4558
3304500	318	249	164	269	-85	-49	4422	-4607
3305500	291	220	178	311	-42	20	4380	-4587
3306500	309	220	167	304	-53	-5	4327	-4592
3307500	328	209	175	288	-34	-40	4293	-4632
3308500	309	146	225	320	79	11	4372	-4621
3309500	323	189	202	286	13	-37	4385	-4658
3310500	358	175	199	268	24	-90	4409	-4748
3311500	302	194	198	306	4	4	4413	-4744
3312500	267	204	199	330	-5	63	4408	-4681
3313500	321	198	222	259	24	-62	4432	-4743
3314500	295	192	234	279	42	-16	4474	-4759
3315500	220	230	289	261	59	41	4533	-4718
3316500	255	203	205	337	2	82	4535	-4636
3317500	323	195	174	308	-21	-15	4514	-4651
3318500	313	200	156	331	-44	18	4470	-4633
3319500	292	222	177	309	-45	17	4425	-4616
3320500	317	190	191	302	1	-15	4426	-4631
3321500	324	207	177	292	-30	-32	4396	-4663
3322500	331	205	177	287	-28	-44	4368	-4707
3323500	300	220	156	324	-64	24	4304	-4683
3324500	317	184	184	315	0	-2	4304	-4685
3325500	296	242	182	280	-60	-16	4244	-4701
3326500	270	209	191	330	-18	60	4226	-4641
3327500	254	199	178	369	-21	115	4205	-4526
3328500	231	217	180	372	-37	141	4168	-4385
3329500	328	218	183	271	-35	-57	4133	-4442
3330500	308	247	181	264	-66	-44	4067	-4486
3331500	296	240	187	277	-53	-19	4014	-4505
3332500	283	222	203	292	-19	9	3995	-4496
3333500	304	225	172	299	-53	-5	3942	-4501
3334500	327	195	178	300	-17	-27	3925	-4528
3335500	283	227	192	298	-35	15	3890	-4513
3336500	304	211	182	303	-29	-1	3861	-4514
3337500	324	178	193	305	15	-19	3876	-4533
3338500	319	237	176	268	-61	-51	3815	-4584
3339500	316	210	205	269	-5	-47	3810	-4631
3340500	330	204	190	276	-14	-54	3796	-4685
3341500	324	259	158	259	-101	-65	3695	-4750
3342500	362	216	164	258	-52	-104	3643	-4854
3343500	300	261	173	266	-88	-34	3555	-4888
3344500	272	257	173	298	-84	26	3471	-4862
3345500	288	237	164	311	-73	23	3398	-4839
3346500	296	227	173	304	-54	8	3344	-4831
3347500	275	205	198	322	-7	47	3337	-4784
3348500	317	204	171	308	-33	-9	3304	-4793
3349500	289	211	232	268	21	-21	3325	-4814
3350500	290	169	179	362	10	72	3335	-4742
3351500	384	169	176	271	7	-113	3342	-4855
3352500	373	183	166	278	-17	-95	3325	-4950
3353500	301	191	188	320	-3	19	3322	-4931
3354500	320	217	180	283	-37	-37	3285	-4968
3355500	297	203	190	310	-13	13	3272	-4955
3356500	262	230	198	310	-32	48	3240	-4907
3357500	290	238	170	302	-68	12	3172	-4895
3358500	303	241	186	270	-55	-33	3117	-4928
3359500	317	197	197	289	0	-28	3117	-4956
3360500	335	197	188	280	-9	-55	3108	-5011
3361500	324	231	179	266	-52	-58	3056	-5069
3362500	318	222	203	257	-19	-61	3037	-5130
3363500	322	199	194	285	-5	-37	3032	-5167
3364500	333	198	214	255	16	-78	3048	-5245
3365500	329	187	206	278	19	-51	3067	-5296
3366500	291	217	239	253	22	-38	3089	-5334
3367500	308	202	223	267	21	-41	3110	-5375
3368500	302	203	214	281	11	-21	3121	-5396
3369500	315	209	236	240	27	-75	3148	-5471
3370500	314	207	188	291	-19	-23	3129	-5494
3371500	292	234	173	301	-61	9	3068	-5485
3372500	302	224	178	296	-46	-6	3022	-5491
3373500	319	175	154	352	-21	33	3001	-5458
3374500	327	187	138	348	-49	21	2952	-5437
3375500	374	180	166	280	-14	-94	2938	-5531
3376500	328	231	193	248	-38	-80	2900	-5611
3377500	306	225	178	291	-47	-15	2853	-5626
3378500	337	218	221	224	3	-113	2856	-5739
3379500	266	234	194	306	-40	40	2816	-5699
3380500	293	248	177	282	-71	-11	2745	-5710
3381500	291	223	189	297	-34	6	2711	-5704
3382500	326	214	163	297	-51	-29	2660	-5733
3383500	279	209	213	299	4	20	2664	-5713
3384500	307	201	196	296	-5	-11	2659	-5724
3385500	298	212	165	325	-47	27	2612	-5697
3386500	275	233	216	276	-17	1	2595	-5696
3387500	322	207	167	304	-40	-18	2555	-5714
3388500	302	188	220	290	32	-12	2587	-5726
3389500	308	203	203	286	0	-22	2587	-5748
3390500	296	202	208	294	6	-2	2593	-5750
3391500	338	192	178	292	-14	-46	2579	-5796
3392500	340	184	192	284	8	-56	2587	-5852
3393500	286	247	194	273	-53	-13	2534	-5865
3394500	327	191	175	307	-16	-20	2518	-5885
3395500	255	257	204	284	-53	29	2465	-5856
3396500	283	209	183	325	-26	42	2439	-5814
3397500	312	202	164	322	-38	10	2401	-5804
3398500	347	170	172	311	2	-36	2403	-5840
3399500	309	201	194	296	-7	-13	2396	-5853
3400500	290	222	195	293	-27	3	2369	-5850
3401500	319	202	167	312	-35	-7	2334	-5857
3402500	334	163	152	351	-11	17	2323	-5840
3403500	284	167	195	354	28	70	2351	-5770
3404500	326	206	133	335	-73	9	2278	-5761
3405500	297	167	173	363	6	66	2284	-5695
3406500	249	250	213	288	-37	39	2247	-5656
3407500	303	235	184	278	-51	-25	2196	-5681
3408500	264	257	225	254	-32	-10	2164	-5691
3409500	255	252	188	305	-64	50	2100	-5641
3410500	250	219	202	329	-17	79	2083	-5562
3411500	273	221	181	325	-40	52	2043	-5510
3412500	295	262	186	257	-76	-38	1967	-5548
3413500	297	256	188	259	-68	-38	1899	-5586
3414500	314	207	177	302	-30	-12	1869	-5598
3415500	303	193	190	314	-3	11	1866	-5587
3416500	262	220	198	320	-22	58	1844	-5529
3417500	305	221	178	296	-43	-9	1801	-5538
3418500	278	245	225	252	-20	-26	1781	-5564
3419500	279	237	199	285	-38	6	1743	-5558
3420500	303	214	192	291	-22	-12	1721	-5570
3421500	321	221	170	288	-51	-33	1670	-5603
3422500	290	238	198	274	-40	-16	1630	-5619
3423500	277	256	219	248	-37	-29	1593	-5648
3424500	357	163	188	292	25	-65	1618	-5713
3425500	372	170	166	292	-4	-80	1614	-5793
3426500	383	141	170	306	29	-77	1643	-5870
3427500	345	170	173	312	3	-33	1646	-5903
3428500	298	159	182	361	23	63	1669	-5840
3429500	262	181	170	387	-11	125	1658	-5715
3430500	355	178	168	299	-10	-56	1648	-5771
3431500	332	164	190	314	26	-18	1674	-5789
3432500	310	186	150	354	-36	44	1638	-5745
3433500	322	182	180	316	-2	-6	1636	-5751
3434500	311	195	186	308	-9	-3	1627	-5754
3435500	300	219	185	296	-34	-4	1593	-5758
3436500	272	229	180	319	-49	47	1544	-5711
3437500	321	235	169	275	-66	-46	1478	-5757
3438500	333	195	168	304	-27	-29	1451	-5786
3439500	320	201	156	323	-45	3	1406	-5783
3440500	316	208	164	312	-44	-4	1362	-5787
3441500	311	177	169	343	-8	32	1354	-5755
3442500	338	205	184	273	-21	-65	1333	-5820
3443500	306	197	204	293	7	-13	1340	-5833
3444500	325	188	176	311	-12	-14	1328	-5847
3445500	349	185	185	281	0	-68	1328	-5915
3446500	319	193	193	295	0	-24	1328	-5939
3447500	321	216	179	284	-37	-37	1291	-5976
3448500	273	267	157	303	-110	30	1181	-5946
3449500	304	226	176	294	-50	-10	1131	-5956
3450500	300	212	184	304	-28	4	1103	-5952
3451500	266	217	215	302	-2	36	1101	-5916
3452500	293	188	188	331	0	38	1101	-5878
3453500	328	232	185	255	-47	-73	1054	-5951
3454500	318	235	174	273	-61	-45	993	-5996
3455500	299	226	157	318	-69	19	924	-5977
3456500	306	211	194	289	-17	-17	907	-5994
3457500	313	223	178	286	-45	-27	862	-6021
3458500	324	225	170	281	-55	-43	807	-6064
3459500	333	213	170	284	-43	-49	764	-6113
3460500	292	192	239	277	47	-15	811	-6128
3461500	311	184	201	304	17	-7	828	-6135
3462500	332	191	148	329	-43	-3	785	-6138
3463500	331	203	168	298	-35	-33	750	-6171
3464500	294	195	225	286	30	-8	780	-6179
3465500	331	191	196	282	5	-49	785	-6228
3466500	312	217	175	296	-42	-16	743	-6244
3467500	311	207	174	308	-33	-3	710	-6247
3468500	281	197	188	334	-9	53	701	-6194
3469500	290	221	181	308	-40	18	661	-6176
3470500	312	198	153	337	-45	25	616	-6151
3471500	305	183	160	352	-23	47	593	-6104
3472500	305	226	165	304	-61	-1	532	-6105
3473500	310	202	161	327	-41	17	491	-6088
3474500	317	169	193	321	24	4	515	-6084
3475500	295	232	177	296	-55	1	460	-6083
3476500	277	215	173	335	-42	58	418	-6025
3477500	319	191	152	338	-39	19	379	-6006
3478500	286	233	184	297	-49	11	330	-5995
3479500	287	263	177	273	-86	-14	244	-6009
3480500	270	219	159	352	-60	82	184	-5927
3481500	271	241	196	292	-45	21	139	-5906
3482500	287	233	167	313	-66	26	73	-5880
3483500	280	217	172	331	-45	51	28	-5829
3484500	353	186	179	282	-7	-71	21	-5900
3485500	318	211	182	289	-29	-29	-8	-5929
3486500	294	238	172	296	-66	2	-74	-5927
3487500	308	221	151	320	-70	12	-144	-5915
3488500	279	214	199	308	-15	29	-159	-5886
3489500	288	213	190	309	-23	21	-182	-5865
3490500	317	176	176	331	0	14	-182	-5851
3491500	311	185	166	338	-19	27	-201	-5824
3492500	367	188	156	289	-32	-78	-233	-5902
3493500	378	190	151	281	-39	-97	-272	-5999
3494500	370	170	139	321	-31	-49	-303	-6048
3495500	382	174	167	277	-7	-105	-310	-6153
3496500	345	175	179	301	4	-44	-306	-6197
3497500	323	195	191	291	-4	-32	-310	-6229
3498500	297	183	176	344	-7	47	-317	-6182
3499500	311	189	155	345	-34	34	-351	-6148
3500500	302	204	179	315	-25	13	-376	-6135
3501500	319	206	154	321	-52	2	-428	-6133
3502500	298	189	164	349	-25	51	-453	-6082
